GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
1400000US06001407300,06001407300,"Census Tract 4073, Alameda County, California",2452,259,771,242,1681,241,1855,223,605,185,1250,201,481,189,155,135,326,154,71,48,11,13,60,46,20,25,0,12,20,25,25,39,0,12,25,39
1400000US06001407400,06001407400,"Census Tract 4074, Alameda County, California",4087,407,1335,360,2752,425,3183,460,1225,344,1958,346,605,285,85,67,520,275,125,185,11,19,114,184,113,175,0,12,113,175,61,80,14,22,47,77
1400000US06001407500,06001407500,"Census Tract 4075, Alameda County, California",4253,477,1153,421,3100,634,3910,536,1144,414,2766,664,246,168,0,12,246,168,85,80,9,17,76,80,0,12,0,12,0,12,12,21,0,12,12,21
1400000US06001407600,06001407600,"Census Tract 4076, Alameda County, California",6288,745,3626,936,2662,692,5491,842,3429,856,2062,655,582,386,51,83,531,383,215,163,146,137,69,86,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06001407700,06001407700,"Census Tract 4077, Alameda County, California",4166,322,3094,360,1072,353,3697,301,2831,335,866,323,322,181,192,109,130,148,39,29,31,27,8,13,100,66,32,38,68,57,8,12,8,12,0,12
1400000US06001407800,06001407800,"Census Tract 4078, Alameda County, California",1889,146,1406,163,483,142,1786,131,1360,156,426,130,60,44,30,31,30,32,43,48,16,23,27,43,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001407900,06001407900,"Census Tract 4079, Alameda County, California",2884,207,2326,263,558,184,2519,247,2147,270,372,149,199,113,101,63,98,92,144,81,78,55,66,64,22,33,0,12,22,33,0,12,0,12,0,12
1400000US06001408000,06001408000,"Census Tract 4080, Alameda County, California",2270,161,1919,197,351,137,2076,166,1771,189,305,138,88,53,75,49,13,20,67,65,57,64,10,15,34,35,11,17,23,30,5,8,5,8,0,12
1400000US06001408100,06001408100,"Census Tract 4081, Alameda County, California",6298,562,5420,583,878,284,5964,532,5224,520,740,285,159,117,134,106,25,42,100,108,45,67,55,93,75,82,17,48,58,65,0,17,0,17,0,17
1400000US06001408200,06001408200,"Census Tract 4082, Alameda County, California",4447,437,2131,429,2316,418,3987,455,1875,380,2112,406,268,121,136,101,132,110,184,102,112,92,72,49,0,12,0,12,0,12,8,14,8,14,0,12
1400000US06001408300,06001408300,"Census Tract 4083, Alameda County, California",5118,319,3190,380,1928,414,4703,328,2942,378,1761,384,319,139,185,96,134,94,54,45,21,24,33,39,42,42,42,42,0,17,0,17,0,17,0,17
1400000US06001408400,06001408400,"Census Tract 4084, Alameda County, California",3282,416,987,396,2295,418,2840,364,930,380,1910,378,314,252,0,12,314,252,52,50,23,33,29,40,51,68,9,25,42,66,25,39,25,39,0,12
1400000US06001408500,06001408500,"Census Tract 4085, Alameda County, California",5777,481,1648,409,4129,587,4975,525,1452,403,3523,623,692,287,191,136,501,230,97,117,0,17,97,117,5,16,5,16,0,17,8,13,0,17,8,13
1400000US06001408600,06001408600,"Census Tract 4086, Alameda County, California",6484,726,2712,807,3772,658,5142,621,2167,733,2975,565,958,488,445,339,513,405,349,226,78,73,271,222,13,21,0,17,13,21,22,28,22,28,0,17
1400000US06001408700,06001408700,"Census Tract 4087, Alameda County, California",7637,721,2185,577,5452,974,6549,743,2015,534,4534,915,887,593,143,139,744,571,116,104,27,46,89,93,85,86,0,17,85,86,0,17,0,17,0,17
1400000US06001408800,06001408800,"Census Tract 4088, Alameda County, California",6154,680,1399,525,4755,695,5382,697,1399,525,3983,657,526,246,0,17,526,246,202,189,0,17,202,189,0,17,0,17,0,17,44,54,0,17,44,54
1400000US06001408900,06001408900,"Census Tract 4089, Alameda County, California",2848,256,998,212,1850,226,2376,276,931,208,1445,228,347,153,60,45,287,145,56,46,7,10,49,47,47,61,0,12,47,61,22,24,0,12,22,24
1400000US06001409000,06001409000,"Census Tract 4090, Alameda County, California",3671,353,1866,416,1805,340,3101,349,1647,374,1454,308,490,253,219,161,271,198,22,25,0,12,22,25,0,12,0,12,0,12,58,92,0,12,58,92
1400000US06001409100,06001409100,"Census Tract 4091, Alameda County, California",2164,311,1394,258,770,236,1979,304,1238,246,741,223,151,84,122,77,29,36,34,24,34,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001409200,06001409200,"Census Tract 4092, Alameda County, California",3580,259,1570,279,2010,353,3297,297,1537,268,1760,349,170,109,16,18,154,107,113,135,17,19,96,135,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001409300,06001409300,"Census Tract 4093, Alameda County, California",4910,473,1899,420,3011,577,4214,422,1839,410,2375,553,583,326,45,61,538,305,34,34,15,18,19,29,8,12,0,17,8,12,71,112,0,17,71,112
1400000US06001409400,06001409400,"Census Tract 4094, Alameda County, California",5182,495,1813,417,3369,536,4430,548,1639,387,2791,486,392,196,132,103,260,176,209,204,0,17,209,204,42,46,28,42,14,21,109,132,14,23,95,129
1400000US06001409500,06001409500,"Census Tract 4095, Alameda County, California",4484,340,1164,266,3320,433,3844,356,1085,250,2759,401,487,315,26,23,461,317,88,44,37,30,51,37,41,33,9,13,32,30,24,22,7,10,17,20
1400000US06001409600,06001409600,"Census Tract 4096, Alameda County, California",4584,530,1466,501,3118,544,3896,574,1400,486,2496,485,547,346,55,51,492,336,116,100,11,17,105,100,0,12,0,12,0,12,25,41,0,12,25,41
1400000US06001409700,06001409700,"Census Tract 4097, Alameda County, California",5276,609,1558,457,3718,612,4696,598,1522,455,3174,599,385,239,9,14,376,244,47,45,19,34,28,28,69,100,8,14,61,99,79,108,0,17,79,108
1400000US06001409800,06001409800,"Census Tract 4098, Alameda County, California",3416,379,1838,434,1578,394,2957,412,1781,426,1176,328,257,205,3,9,254,203,202,166,54,81,148,152,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001409900,06001409900,"Census Tract 4099, Alameda County, California",3365,301,2941,293,424,210,2991,307,2662,288,329,203,205,104,171,105,34,42,142,91,108,86,34,35,27,38,0,12,27,38,0,12,0,12,0,12
1400000US06001410000,06001410000,"Census Tract 4100, Alameda County, California",3520,369,3188,350,332,269,3277,411,2945,381,332,269,131,83,131,83,0,12,102,82,102,82,0,12,10,17,10,17,0,12,0,12,0,12,0,12
1400000US06001410100,06001410100,"Census Tract 4101, Alameda County, California",2748,253,1625,282,1123,263,2270,267,1317,258,953,259,233,100,122,76,111,65,202,121,157,115,45,36,14,20,0,12,14,20,29,38,29,38,0,12
1400000US06001410200,06001410200,"Census Tract 4102, Alameda County, California",3265,412,1597,425,1668,346,2695,452,1543,432,1152,317,401,237,6,17,395,238,141,147,20,31,121,147,28,33,28,33,0,12,0,12,0,12,0,12
1400000US06001410300,06001410300,"Census Tract 4103, Alameda County, California",3545,344,1147,242,2398,384,3257,333,1043,225,2214,371,225,137,87,100,138,100,39,39,8,12,31,33,0,12,0,12,0,12,24,25,9,14,15,21
1400000US06001410400,06001410400,"Census Tract 4104, Alameda County, California",4089,381,2414,357,1675,325,3716,455,2227,357,1489,319,256,150,114,98,142,116,87,89,50,79,37,41,23,36,23,36,0,12,7,12,0,12,7,12
1400000US06001410500,06001410500,"Census Tract 4105, Alameda County, California",2180,203,293,134,1887,215,1905,229,277,128,1628,241,141,82,8,12,133,82,126,90,0,12,126,90,8,11,8,11,0,12,0,12,0,12,0,12
1400000US06001420100,06001420100,"Census Tract 4201, Alameda County, California",2414,127,1709,170,705,152,2017,153,1523,183,494,122,210,87,80,54,130,71,125,62,62,39,63,54,30,23,20,18,10,13,32,41,24,39,8,12
1400000US06001420200,06001420200,"Census Tract 4202, Alameda County, California",3140,291,1614,357,1526,215,2604,320,1442,327,1162,238,167,123,52,83,115,92,267,142,102,119,165,106,81,63,16,27,65,55,21,31,2,6,19,30
1400000US06001420300,06001420300,"Census Tract 4203, Alameda County, California",4859,368,2370,586,2489,583,4222,425,2241,572,1981,548,178,147,26,45,152,132,253,170,11,18,242,169,0,12,0,12,0,12,206,143,92,103,114,109
1400000US06001420400,06001420400,"Census Tract 4204, Alameda County, California",3126,204,0,12,3126,204,1814,304,0,12,1814,304,308,186,0,12,308,186,519,198,0,12,519,198,72,50,0,12,72,50,413,155,0,12,413,155
1400000US06001420500,06001420500,"Census Tract 4205, Alameda County, California",2443,154,1240,197,1203,187,2279,168,1205,191,1074,191,98,58,0,12,98,58,36,35,25,31,11,17,22,23,10,15,12,17,8,13,0,12,8,13
1400000US06001420600,06001420600,"Census Tract 4206, Alameda County, California",3270,223,2716,312,554,200,3073,233,2585,312,488,182,146,111,90,89,56,71,41,48,41,48,0,12,0,12,0,12,0,12,10,15,0,12,10,15
1400000US06001421100,06001421100,"Census Tract 4211, Alameda County, California",2075,171,1862,160,213,105,1904,164,1778,166,126,73,74,54,66,53,8,11,5,8,5,8,0,12,55,48,13,18,42,44,37,48,0,12,37,48
1400000US06001421200,06001421200,"Census Tract 4212, Alameda County, California",3627,165,3261,193,366,127,3115,213,2857,201,258,108,141,90,50,64,91,72,278,180,278,180,0,12,63,43,46,31,17,26,30,47,30,47,0,12
1400000US06001421300,06001421300,"Census Tract 4213, Alameda County, California",3906,284,3129,304,777,210,3613,296,2936,313,677,197,78,59,70,57,8,14,113,69,89,64,24,27,10,15,10,15,0,12,92,67,24,26,68,62
1400000US06001421400,06001421400,"Census Tract 4214, Alameda County, California",1703,126,1473,136,230,102,1464,137,1313,133,151,76,130,80,115,75,15,22,83,60,24,28,59,52,6,9,6,9,0,12,20,19,15,18,5,7
1400000US06001421500,06001421500,"Census Tract 4215, Alameda County, California",3760,258,3143,232,617,213,3279,257,2912,238,367,165,270,150,140,108,130,102,77,46,65,44,12,18,84,73,13,18,71,74,50,39,13,19,37,36
1400000US06001421600,06001421600,"Census Tract 4216, Alameda County, California",3493,345,2569,339,924,280,2801,291,2188,286,613,226,263,136,106,76,157,101,191,117,156,109,35,39,109,74,91,71,18,19,129,91,28,29,101,89
1400000US06001421700,06001421700,"Census Tract 4217, Alameda County, California",3483,226,1631,261,1852,301,2715,204,1511,274,1204,243,295,131,73,71,222,130,147,92,15,21,132,87,135,70,8,12,127,69,191,146,24,38,167,139
1400000US06001421800,06001421800,"Census Tract 4218, Alameda County, California",2200,104,1575,159,625,142,1879,129,1435,157,444,125,132,64,70,47,62,38,72,40,29,28,43,27,65,41,33,28,32,34,52,45,8,12,44,42
1400000US06001421900,06001421900,"Census Tract 4219, Alameda County, California",3924,318,2421,299,1503,334,3335,286,2172,294,1163,258,85,57,25,31,60,46,325,255,93,54,232,251,89,70,71,69,18,19,90,68,60,73,30,38
1400000US06001422000,06001422000,"Census Tract 4220, Alameda County, California",1769,134,436,116,1333,151,1511,130,392,107,1119,150,128,60,19,21,109,54,58,46,10,16,48,38,62,36,15,16,47,33,10,12,0,12,10,12
1400000US06001422100,06001422100,"Census Tract 4221, Alameda County, California",2609,281,1524,332,1085,234,2331,246,1477,319,854,215,130,103,15,18,115,100,84,102,0,12,84,102,45,34,18,23,27,26,19,24,14,22,5,8
1400000US06001422200,06001422200,"Census Tract 4222, Alameda County, California",3489,254,1906,335,1583,288,2858,255,1680,320,1178,241,244,124,130,93,114,84,245,111,96,78,149,83,69,61,0,12,69,61,73,75,0,12,73,75
1400000US06001422300,06001422300,"Census Tract 4223, Alameda County, California",3847,380,1416,373,2431,315,3163,390,1342,359,1821,269,244,113,0,12,244,113,233,88,21,30,212,80,56,41,12,18,44,37,151,108,41,64,110,90
1400000US06001422400,06001422400,"Census Tract 4224, Alameda County, California",4176,349,630,230,3546,392,2804,340,593,213,2211,366,430,219,0,12,430,219,480,371,21,33,459,368,246,220,16,24,230,215,216,214,0,12,216,214
1400000US06001422500,06001422500,"Census Tract 4225, Alameda County, California",3052,286,563,116,2489,329,1971,246,508,106,1463,279,432,124,0,12,432,124,245,95,0,12,245,95,200,102,44,49,156,84,204,103,11,17,193,101
1400000US06001422600,06001422600,"Census Tract 4226, Alameda County, California",96,82,96,82,0,12,90,79,90,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,8,6,8,0,12,0,12,0,12,0,12
1400000US06001422700,06001422700,"Census Tract 4227, Alameda County, California",2830,413,388,82,2442,414,1271,247,309,63,962,246,698,288,41,2,657,288,483,188,10,16,473,187,198,79,19,16,179,76,180,126,9,14,171,125
1400000US06001422800,06001422800,"Census Tract 4228, Alameda County, California",3213,414,57,50,3156,432,1459,250,57,50,1402,264,1035,332,0,17,1035,332,374,194,0,17,374,194,173,102,0,17,173,102,172,130,0,17,172,130
1400000US06001422900,06001422900,"Census Tract 4229, Alameda County, California",4963,763,449,565,4514,540,2456,603,433,539,2023,428,1275,342,16,27,1259,344,641,356,0,17,641,356,177,127,0,17,177,127,414,255,0,17,414,255
1400000US06001423000,06001423000,"Census Tract 4230, Alameda County, California",4527,447,2041,286,2486,460,3310,380,1935,295,1375,342,333,148,46,54,287,139,323,155,60,70,263,143,266,257,0,12,266,257,295,218,0,12,295,218
1400000US06001423100,06001423100,"Census Tract 4231, Alameda County, California",4220,252,1810,339,2410,319,3303,321,1652,328,1651,283,320,144,81,88,239,118,313,128,77,63,236,113,151,115,0,12,151,115,133,79,0,12,133,79
1400000US06001423200,06001423200,"Census Tract 4232, Alameda County, California",3047,340,1010,275,2037,359,2306,348,844,187,1462,321,553,263,139,121,414,269,90,75,0,12,90,75,57,44,27,25,30,34,41,50,0,12,41,50
1400000US06001423300,06001423300,"Census Tract 4233, Alameda County, California",4044,423,2449,475,1595,292,3428,461,2184,470,1244,280,234,139,108,81,126,116,251,171,104,99,147,152,112,61,41,44,71,51,19,22,12,19,7,12
1400000US06001423400,06001423400,"Census Tract 4234, Alameda County, California",5275,538,2618,608,2657,513,4140,489,2342,522,1798,443,547,326,105,124,442,299,220,230,0,17,220,230,242,202,171,199,71,54,126,137,0,17,126,137
1400000US06001423500,06001423500,"Census Tract 4235, Alameda County, California",3098,288,1025,192,2073,333,2789,248,997,192,1792,294,151,102,0,12,151,102,50,46,12,22,38,41,55,33,16,20,39,28,53,48,0,12,53,48
1400000US06001423601,06001423601,"Census Tract 4236.01, Alameda County, California",2768,274,1233,236,1535,284,1977,256,1073,220,904,181,325,106,102,80,223,88,274,203,31,27,243,206,171,101,27,44,144,90,21,19,0,12,21,19
1400000US06001423602,06001423602,"Census Tract 4236.02, Alameda County, California",5136,900,436,146,4700,913,3041,635,413,140,2628,643,1339,656,23,37,1316,655,550,194,0,17,550,194,127,127,0,17,127,127,79,84,0,17,79,84
1400000US06001423700,06001423700,"Census Tract 4237, Alameda County, California",3314,656,1293,174,2021,699,2252,226,1195,177,1057,218,657,529,53,62,604,529,164,147,16,19,148,146,122,74,17,21,105,73,119,87,12,20,107,81
1400000US06001423800,06001423800,"Census Tract 4238, Alameda County, California",2894,241,2453,218,441,151,2598,242,2248,221,350,139,170,91,121,86,49,39,99,70,84,72,15,23,0,12,0,12,0,12,27,34,0,12,27,34
1400000US06001423901,06001423901,"Census Tract 4239.01, Alameda County, California",1958,168,956,178,1002,151,1593,156,888,155,705,137,108,61,9,14,99,59,108,69,0,12,108,69,82,47,10,14,72,46,67,48,49,46,18,16
1400000US06001423902,06001423902,"Census Tract 4239.02, Alameda County, California",1479,135,635,123,844,127,1292,126,606,116,686,128,69,37,0,12,69,37,56,34,13,13,43,31,50,33,16,18,34,27,12,12,0,12,12,12
1400000US06001424001,06001424001,"Census Tract 4240.01, Alameda County, California",4209,284,1408,281,2801,283,3499,296,1225,258,2274,262,295,140,61,55,234,132,221,121,110,71,111,83,147,87,0,12,147,87,47,41,12,19,35,36
1400000US06001424002,06001424002,"Census Tract 4240.02, Alameda County, California",2476,256,1271,254,1205,237,2223,269,1180,248,1043,223,136,62,70,49,66,41,77,52,21,25,56,43,40,43,0,12,40,43,0,12,0,12,0,12
1400000US06001425101,06001425101,"Census Tract 4251.01, Alameda County, California",1738,166,779,131,959,198,1387,167,707,117,680,156,76,43,20,22,56,37,155,161,19,30,136,159,72,56,23,25,49,48,48,42,10,19,38,37
1400000US06001425102,06001425102,"Census Tract 4251.02, Alameda County, California",3469,226,975,203,2494,251,2028,254,855,188,1173,232,558,198,51,41,507,193,460,171,59,45,401,173,322,126,0,12,322,126,101,90,10,18,91,88
1400000US06001425103,06001425103,"Census Tract 4251.03, Alameda County, California",2837,202,1052,209,1785,265,1845,207,912,190,933,215,418,161,39,48,379,160,459,178,79,68,380,170,87,56,22,34,65,45,28,44,0,12,28,44
1400000US06001425104,06001425104,"Census Tract 4251.04, Alameda County, California",3367,256,1031,186,2336,234,2664,321,897,183,1767,295,277,125,72,56,205,106,269,134,42,35,227,128,119,70,0,12,119,70,38,35,20,29,18,20
1400000US06001426100,06001426100,"Census Tract 4261, Alameda County, California",6283,209,5667,304,616,390,5682,289,5250,322,432,247,399,262,263,187,136,200,88,101,88,101,0,17,114,93,66,64,48,70,0,17,0,17,0,17
1400000US06001426200,06001426200,"Census Tract 4262, Alameda County, California",4919,205,4032,308,887,304,4465,255,3744,313,721,280,214,111,107,90,107,67,126,87,101,85,25,28,71,88,37,68,34,36,43,33,43,33,0,12
1400000US06001427100,06001427100,"Census Tract 4271, Alameda County, California",3588,198,2589,257,999,244,3402,187,2484,242,918,245,82,58,47,44,35,40,89,73,43,63,46,40,0,12,0,12,0,12,15,18,15,18,0,12
1400000US06001427200,06001427200,"Census Tract 4272, Alameda County, California",4109,353,1792,433,2317,411,3407,393,1622,399,1785,383,573,371,117,103,456,369,81,45,53,43,28,29,12,14,0,12,12,14,36,45,0,12,36,45
1400000US06001427300,06001427300,"Census Tract 4273, Alameda County, California",5144,286,2717,319,2427,361,4628,342,2616,325,2012,337,260,158,33,51,227,144,119,93,45,36,74,88,84,71,0,17,84,71,53,43,23,27,30,31
1400000US06001427600,06001427600,"Census Tract 4276, Alameda County, California",5617,353,839,257,4778,417,4451,439,794,257,3657,430,599,298,34,43,565,299,357,177,0,17,357,177,79,63,11,17,68,60,131,138,0,17,131,138
1400000US06001427700,06001427700,"Census Tract 4277, Alameda County, California",5009,421,1876,432,3133,542,4398,446,1834,443,2564,551,218,130,38,45,180,117,178,133,0,17,178,133,195,136,4,41,191,129,20,33,0,17,20,33
1400000US06001427800,06001427800,"Census Tract 4278, Alameda County, California",5154,441,2040,517,3114,749,4454,432,1950,492,2504,658,468,219,47,46,421,220,205,155,32,44,173,168,27,33,11,17,16,27,0,17,0,17,0,17
1400000US06001427900,06001427900,"Census Tract 4279, Alameda County, California",4920,401,2023,328,2897,431,4352,414,1915,305,2437,444,149,114,25,47,124,107,317,142,39,47,278,133,83,78,25,52,58,57,19,30,19,30,0,12
1400000US06001428000,06001428000,"Census Tract 4280, Alameda County, California",2704,285,529,195,2175,340,2248,335,381,144,1867,356,157,98,63,90,94,61,212,148,54,39,158,145,42,45,0,12,42,45,45,45,31,39,14,18
1400000US06001428100,06001428100,"Census Tract 4281, Alameda County, California",4793,246,2997,287,1796,276,4265,262,2857,281,1408,268,360,156,83,75,277,129,117,79,33,32,84,72,31,39,24,38,7,12,20,37,0,12,20,37
1400000US06001428200,06001428200,"Census Tract 4282, Alameda County, California",6453,338,4034,448,2419,414,6137,368,3949,447,2188,430,118,98,15,24,103,96,63,62,48,55,15,25,113,132,0,17,113,132,22,35,22,35,0,17
1400000US06001428301,06001428301,"Census Tract 4283.01, Alameda County, California",6952,369,5703,451,1249,340,6553,413,5435,463,1118,340,278,183,230,163,48,74,42,66,0,17,42,66,41,66,0,17,41,66,38,36,38,36,0,17
1400000US06001428302,06001428302,"Census Tract 4283.02, Alameda County, California",7366,475,5554,581,1812,581,6622,446,5351,564,1271,501,377,226,109,97,268,184,142,87,79,63,63,61,164,178,0,17,164,178,61,73,15,24,46,71
1400000US06001428400,06001428400,"Census Tract 4284, Alameda County, California",4175,313,1132,261,3043,343,3533,344,989,245,2544,365,286,115,71,57,215,105,181,155,13,20,168,154,111,68,59,47,52,51,64,79,0,12,64,79
1400000US06001428500,06001428500,"Census Tract 4285, Alameda County, California",3020,213,1019,211,2001,278,2597,234,972,213,1625,281,167,111,0,12,167,111,137,82,20,32,117,77,119,64,27,30,92,58,0,12,0,12,0,12
1400000US06001428600,06001428600,"Census Tract 4286, Alameda County, California",3283,219,1659,218,1624,227,2605,241,1429,228,1176,242,276,136,136,87,140,113,299,179,75,80,224,155,59,35,5,10,54,35,44,58,14,21,30,44
1400000US06001428700,06001428700,"Census Tract 4287, Alameda County, California",4046,295,1713,238,2333,348,3560,304,1633,248,1927,319,250,123,47,42,203,117,51,53,27,41,24,33,161,105,6,9,155,105,24,40,0,12,24,40
